"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"3HO4MYYR133ZLZ8CCBZHXWMGMQIU6V","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:47 PST 2019","6","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Fri Dec 13 04:29:16 PST 2019","","","3FE2ERCCZZNE4K4ELNRISAHX6YHPOI","ARTJ3MFMQ1WYI","Rejected","Sun Dec 01 20:24:30 PST 2019","Sun Dec 01 20:25:34 PST 2019","Sun Dec 08 20:25:34 PST 2019","","Sat Dec 07 22:43:50 PST 2019","did not meet requirements","64","40% (2/5)","40% (2/5)","40% (2/5)","https://scholar.google.com.sg/scholar?start=330&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","6","The Art of Peer Pressure: Social Desires as Incentives to Join Students Protests in Jordan","Jordan","Single","Washington University in St. Louis","{}","Independent Study Project (ISP) Collection","Hughes","Author","{}"
"34ZTTGSNJY3NQVLCRL6GKMEHSJSQHN","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:04 PST 2019","","","3PJ71Z61R6H8G5H6YWXAUO4A75219W","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:56:45 PST 2019","Wed Nov 27 09:56:49 PST 2019","Wed Dec 04 09:56:49 PST 2019","","Sun Dec 01 20:06:05 PST 2019","did not meet requirements","4","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","1","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3X4Q1O9UBI1NCU2KZZS044UNZFEO7B","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:11:53 PST 2019","","","3CCZ6YKWR9Y74NIPZJZMXEHRJL395I","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:31:20 PST 2019","Wed Nov 27 09:31:22 PST 2019","Wed Dec 04 09:31:22 PST 2019","","Sun Dec 01 20:11:53 PST 2019","did not meet requirements","2","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=230&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","7","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3W0KKJIARSO8MHMOBCSDBN99QUBK8B","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:03 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:11:47 PST 2019","","","3DPNQGW4LNU2QLCRN7D08CKBTO5644","AWJKSPG8RWZF4","Rejected","Wed Nov 27 10:04:49 PST 2019","Wed Nov 27 10:04:50 PST 2019","Wed Dec 04 10:04:50 PST 2019","","Sun Dec 01 20:11:48 PST 2019","did not meet requirements","1","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","6","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"38Z7YZ2SB4HNMQWWX3O1KYFWSW7QIG","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:23 PST 2019","","","3YOH7BII0BM8JDGV978ORLP673HVK5","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:31:46 PST 2019","Wed Nov 27 09:31:47 PST 2019","Wed Dec 04 09:31:47 PST 2019","","Sun Dec 01 20:06:24 PST 2019","did not meet requirements","1","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","2","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3M4KL7H8KW2JC2HEANPXMUHJBTL163","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:07:10 PST 2019","","","3J88R45B2ID1YTI6MEEEBN8QHOUXPA","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:27:46 PST 2019","Wed Nov 27 09:27:47 PST 2019","Wed Dec 04 09:27:47 PST 2019","","Sun Dec 01 20:07:11 PST 2019","did not meet requirements","1","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=230&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","8","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"38LRF35D5MB0OGLUT91JQTAWCZH3UZ","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:23 PST 2019","","","3180JW2OT6RWAZVYLVQZM8VUFQKJ5S","AWJKSPG8RWZF4","Rejected","Wed Nov 27 10:06:25 PST 2019","Wed Nov 27 10:06:27 PST 2019","Wed Dec 04 10:06:27 PST 2019","","Sun Dec 01 20:06:24 PST 2019","did not meet requirements","2","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","3","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"37SDSEDINAH6GG0232MV68DAHOB18P","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","4","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Wed Dec 11 03:55:41 PST 2019","","","3FE2ERCCZZNE4K4ELNRISAHX6N0POF","AWJKSPG8RWZF4","Rejected","Sat Dec 07 23:09:23 PST 2019","Sat Dec 07 23:09:26 PST 2019","Sat Dec 14 23:09:26 PST 2019","","Wed Dec 11 02:55:41 PST 2019","did not meet requirements","3","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","4","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"37SDSEDINAH6GG0232MV68DAHOB18P","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","4","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Wed Dec 11 03:55:41 PST 2019","","","3FPRZHYEP0M2NF8OO1GPAZ84YV13V2","A3A9GS08HYRKR6","Approved","Wed Dec 11 03:32:32 PST 2019","Wed Dec 11 03:37:23 PST 2019","Wed Dec 18 03:37:23 PST 2019","Thu Dec 12 20:12:35 PST 2019","","","291","80% (4/5)","80% (4/5)","80% (4/5)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","4","The Factorial Survey: Design Selection and its Impact on Reliability and Internal Validity","Hermann","Single","Institute of Sociology and Social Psychology, University of Cologne, Köln, Germany","Single Author","Facial survey","Dülmer","Author","{}"
"37SDSEDINAH6GG0232MV68DAHOB18P","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","4","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Wed Dec 11 03:55:41 PST 2019","","","3N1FSUEFL7F1BUR6XULEEIU3AAO4DQ","A19PBNRS6WMM1H","Rejected","Wed Nov 27 09:33:28 PST 2019","Wed Nov 27 09:37:42 PST 2019","Wed Dec 04 09:37:42 PST 2019","","Sun Dec 01 20:06:18 PST 2019","did not meet requirements","254","80% (4/5)","80% (4/5)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","4","The Factorial Survey: Design Selection and its Impact on Reliability and Internal Validity","Hermann","{}","Institute of Sociology and Social Psychology, University of Cologne, Köln, Germany","{}","Sociological Methods & Research","Dülmer","{}","Only one author"
"37SDSEDINAH6GG0232MV68DAHOB18P","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","4","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Wed Dec 11 03:55:41 PST 2019","","","3TMSXRD2X8FJS1UER77288CL6KA1W2","A13SRQQRB1RRPS","Rejected","Sun Dec 01 20:21:31 PST 2019","Sun Dec 01 20:23:00 PST 2019","Sun Dec 08 20:23:00 PST 2019","","Sat Dec 07 22:43:39 PST 2019","did not meet requirements","89","0% (0/28)","0% (0/28)","0% (0/28)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","4","Learning to reason: the factorial survey as a teaching tool in social work education","wallander","anders","lund university","olso and akershus univesity college","Nordic Social Work Research","lisa","molander","{}"
"3I7KR83SNBS80M5YG4YRBJ4KA0TK90","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:03 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:56 PST 2019","","","31EUONYN2XIR941A7Z0HY26FSMJVOA","A26OTS1YWDW1XR","Approved","Sun Dec 01 20:37:53 PST 2019","Sun Dec 01 20:39:39 PST 2019","Sun Dec 08 20:39:39 PST 2019","Sat Dec 07 22:43:51 PST 2019","","","106","100% (15/15)","100% (15/15)","100% (15/15)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","7","Neutralising fair credit: factors that influence unethical authorship practices","Brad","Barton","Mississippi State University","Mississippi State University","Journal of Medical Ethics","Trinkle","Moffatt","{}"
"3I7KR83SNBS80M5YG4YRBJ4KA0TK90","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:03 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:56 PST 2019","","","3E4GGUZ1TA6ZMMITLXODPGSVA5RK2P","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:52:35 PST 2019","Wed Nov 27 09:52:36 PST 2019","Wed Dec 04 09:52:36 PST 2019","","Sun Dec 01 20:06:57 PST 2019","did not meet requirements","1","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","7","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3LVTFB9DE6X9QZQ17FOYZM2GDJFQGO","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:07:10 PST 2019","","","3DR23U6WE7TQKLKW8QX6S8OGQL6TE4","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:37:57 PST 2019","Wed Nov 27 09:37:59 PST 2019","Wed Dec 04 09:37:59 PST 2019","","Sun Dec 01 20:07:10 PST 2019","did not meet requirements","2","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=230&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","9","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3ZQX1VYFTEKRC87394K6I4QIAZKO8Y","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:12:02 PST 2019","","","3D8YOU6S9GZ17J662D4ILGI5S1TU6F","AWJKSPG8RWZF4","Rejected","Wed Nov 27 10:08:11 PST 2019","Wed Nov 27 10:08:12 PST 2019","Wed Dec 04 10:08:12 PST 2019","","Sun Dec 01 20:12:03 PST 2019","did not meet requirements","1","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=230&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","10","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3TZDZ3Y0JTL6ULJC8US9648L1UT19E","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:33 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:07:44 PST 2019","","","3RWE2M8QWJPTYI0I3NCFYKGK7290NN","AWJKSPG8RWZF4","Rejected","Wed Nov 27 09:28:39 PST 2019","Wed Nov 27 09:28:41 PST 2019","Wed Dec 04 09:28:41 PST 2019","","Sun Dec 01 20:07:45 PST 2019","did not meet requirements","2","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2016&as_yhi=2016""
","5","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3GL25Y68449TR6NZ4WHL6ZI668FMXQ","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:03 PST 2019","2","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Sun Dec 01 21:06:51 PST 2019","","","3IQ1VMJRYVZ4ATU6UFQ35PXDBZ99AT","AWJKSPG8RWZF4","Rejected","Wed Nov 27 10:05:52 PST 2019","Wed Nov 27 10:05:54 PST 2019","Wed Dec 04 10:05:54 PST 2019","","Sun Dec 01 20:06:52 PST 2019","did not meet requirements","2","0% (0/1228)","0% (0/970)","0% (0/34)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","8","{}","{}","{}","{}","{}","{}","{}","{}","{}"
