"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"306W7JMRYZD7TEIU5ZFKCKQJ302B8I","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:15 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:15 PST 2019","","","3YDTZAI2WZV7JZBUH11JDGTULDP414","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:05:41 PST 2019","Wed Nov 27 10:05:43 PST 2019","Wed Dec 04 10:05:43 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=170&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","7","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"307FVKVSYSUJ81S2GFDRQ6OIIOF47I","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:36 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:36 PST 2019","","","3KKG4CDWKKDP84EPLEGCSMBDJP894D","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:31:19 PST 2019","Wed Nov 27 09:31:20 PST 2019","Wed Dec 04 09:31:20 PST 2019","","","","1","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","4","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"307FVKVSYSUJ81S2GFDRQ6OIIOF74L","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:41 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:41 PST 2019","","","3LEP4MGT3IFLWTCFC9V1MW09K21DB1","A3ECT4M41WMF7Q","Submitted","Wed Nov 27 09:14:42 PST 2019","Wed Nov 27 09:17:53 PST 2019","Wed Dec 04 09:17:53 PST 2019","","","","191","56% (19/34)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=60&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","2","Factorial Validity of the ADHD Adult Symptom Rating Scale in a French Community Sample: Results From the ChiP-ARD Study","Alexandre","Hervé","University of Western Sydney, Australia","2Hôpitaux Pédiatrique de Nice–CHU Lenval, France","Journal of Attention Disorders","Morin","Caci","{}"
"307L9TDWJZ7NTQ1LW8PXCYI243ON3R","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:05 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:05 PST 2019","","","3URFVVM167X3VTQH4I1TIEB0X5PZUA","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:01:50 PST 2019","Wed Nov 27 10:01:51 PST 2019","Wed Dec 04 10:01:51 PST 2019","","","","1","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=50&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","5","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"3087LXLJ6NVFO6P7FXO12VBMZ0IF0H","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:00 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:00 PST 2019","","","3A1PQ49WVJW1VBZPW8L2752YQI9H11","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:51:59 PST 2019","Wed Nov 27 09:52:01 PST 2019","Wed Dec 04 09:52:01 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=2018&as_yhi=2018""
","9","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"308KJXFUJSLL8O5Q2JQJ8520ZV1TAT","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:37 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:37 PST 2019","","","3YOH7BII0BM8JDGV978ORLP673IVK6","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:43:21 PST 2019","Wed Nov 27 09:43:22 PST 2019","Wed Dec 04 09:43:22 PST 2019","","","","1","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=230&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","1","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"308KJXFUJSLL8O5Q2JQJ8520ZV2ATB","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:10 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:10 PST 2019","","","3YMU66OBIPNYZQPSER65ES64S7SGH0","A3LUETNYKSGBFY","Submitted","Wed Nov 27 09:50:59 PST 2019","Wed Nov 27 09:52:21 PST 2019","Wed Dec 04 09:52:21 PST 2019","","","","82","69% (9/13)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=110&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","5","Schein’s Career Anchors: Testing Factorial Validity, Invariance Across Countries, and Relationship With Core Self-Evaluations","Robert","Unsal","Department of Management, St. John Fisher College, Rochester, NY, USA","Department of Sport Management, Baskent University, Ankara, Turkey","Journal of Career Development","Costigan","Sigri","{}"
"308KJXFUJSLL8O5Q2JQJ8520ZV2TAU","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:16 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:16 PST 2019","","","3CFVK00FWN0YOTJCTZCHUTMMFAZL6B","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:57:09 PST 2019","Wed Nov 27 09:57:11 PST 2019","Wed Dec 04 09:57:11 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=180&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","1","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"309D674SH0095H87MBVPE6M2TRNBCO","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:46 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:46 PST 2019","","","33OOO72IVJ0BNN0ICZRB2KOD59XCTY","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:02:04 PST 2019","Wed Nov 27 10:02:06 PST 2019","Wed Dec 04 10:02:06 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=270&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","10","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"309D674SH0095H87MBVPE6M2TRNCBP","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:57 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:57 PST 2019","","","3Y9N9SS8L0QGTY82XGGV4D2XWAU3D6","A3VDHARDXLA36Q","Submitted","Wed Nov 27 09:48:21 PST 2019","Wed Nov 27 09:49:46 PST 2019","Wed Dec 04 09:49:46 PST 2019","","","","85","71% (5/7)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=160&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","6","A Factorial Study Of Fibre Cement Roofing Sheet Manufacturing","A.C.","C.M.","University of Benin","University of Benin","Journal of Multidisciplinary Engineering Science and Technology (JMEST)","Igboanugo","Chiejine","{}"
"30EMX9PEVLYQ511XPAYISE9A2OIKSB","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:09 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:09 PST 2019","","","3GU1KF0O4KGULQF5HIMWMQHYYLCBPL","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:05:08 PST 2019","Wed Nov 27 10:05:10 PST 2019","Wed Dec 04 10:05:10 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=100&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","1","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30EMX9PEVLYQ511XPAYISE9A2OISKJ","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:07 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:07 PST 2019","","","3TXD01ZLD6WNSW2SJPB3OIYRWAL4U2","AXH4ZNQWY8W12","Submitted","Wed Nov 27 09:47:20 PST 2019","Wed Nov 27 09:51:10 PST 2019","Wed Dec 04 09:51:10 PST 2019","","","","230","0% (0/0)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=80&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","4","Being Mapuche today in Chile: judgement criteria for ethnic identification among the new generation","Mariel","Eduardo","University of Chile","University of Chile","Journal of Ethnic and Migration Studies","Mateo Pinones","Valenzuela Carvallo","{}"
"30EV7DWJTWAG28SHMCW60HSTIEU6Y6","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:39 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:39 PST 2019","","","3A0EX8ZRNA3OU47685IFZHAA2QAYBX","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:31:58 PST 2019","Wed Nov 27 09:32:00 PST 2019","Wed Dec 04 09:32:00 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=50&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","1","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30F94FBDNSZQRYAI8XQF3GM6HDMTBO","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:38 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:38 PST 2019","","","30LSNF239WA8GRS5LU31C0DII142IY","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:03:17 PST 2019","Wed Nov 27 10:03:18 PST 2019","Wed Dec 04 10:03:18 PST 2019","","","","1","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=270&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","8","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30F94FBDNSZQRYAI8XQF3GM6HDNBT7","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:51 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:51 PST 2019","","","3LS2AMNW5H5Z4W5TL067SF77AGEQOS","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:44:44 PST 2019","Wed Nov 27 09:44:46 PST 2019","Wed Dec 04 09:44:46 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=120&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","9","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30F94FBDNSZQRYAI8XQF3GM6HDNTBP","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:16 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:16 PST 2019","","","37QW5D2ZRI18WKXQ6N6GQTW8DZWS8H","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:52:36 PST 2019","Wed Nov 27 09:52:38 PST 2019","Wed Dec 04 09:52:38 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=170&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018""
","10","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30IRMPJWD0YE4M1KALYD244EGMYRKT","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:44 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:44 PST 2019","","","39DD6S19JRQM6XTVEIMOEWPXBHTEZ6","A3VDHARDXLA36Q","Submitted","Wed Nov 27 09:45:45 PST 2019","Wed Nov 27 09:47:16 PST 2019","Wed Dec 04 09:47:16 PST 2019","","","","91","71% (5/7)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=80&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","2","Increasing walking among older people: A test of behaviour change techniques using factorial randomised N-of-1 trials","Samuel","Andrew","Bournemouth University","Bournemouth University","Psychology & Health","R. Nyman","Callaway","{}"
"30IRMPJWD0YE4M1KALYD244EGMZKRN","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:42:08 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:42:08 PST 2019","","","3VP0C6EFSIBIUB1XTBDWU61BFFN6MW","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:44:37 PST 2019","Wed Nov 27 09:44:38 PST 2019","Wed Dec 04 09:44:38 PST 2019","","","","1","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=90&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017""
","3","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30OITAWPBRIHYW4QAJVUYROSIJP9HL","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:53 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:53 PST 2019","","","3UJ1CZ6IZJ4P92EO8PZDE9MHB9RS5B","AWJKSPG8RWZF4","Submitted","Wed Nov 27 09:27:08 PST 2019","Wed Nov 27 09:27:11 PST 2019","Wed Dec 04 09:27:11 PST 2019","","","","3","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=320&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","5","{}","{}","{}","{}","{}","{}","{}","{}","{}"
"30OITAWPBRIHYW4QAJVUYROSIJPH9T","3U2Q8YJAS937RA2S0F5IKAF3IRH5T9","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.10","Wed Nov 27 08:41:57 PST 2019","1","BatchId:3851020;OriginalHitTemplateId:926158632;","600","604800","Thu Nov 28 08:41:57 PST 2019","","","308Q0PEVBASJGBD463IGMNLWO7EI96","AWJKSPG8RWZF4","Submitted","Wed Nov 27 10:05:01 PST 2019","Wed Nov 27 10:05:03 PST 2019","Wed Dec 04 10:05:03 PST 2019","","","","2","0% (0/258)","0% (0/0)","0% (0/0)","https://scholar.google.com.sg/scholar?start=350&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2016""
","4","{}","{}","{}","{}","{}","{}","{}","{}","{}"
